Serial Number,SDS101P2150051
Software Version,5.01.02.30
0.12238,0.048
0.122399988,0.04
0.12242,0.048
0.12244,0.048
0.12246,0.032
0.12248,0.04
0.1225,0.04
0.12252,0.048
0.12254,0.048
0.12256,0.032
0.12258,0.048
0.1226,0.048
0.12262,0.04
0.12264,0.048
0.12266,0.048
0.122679988,0.04
0.1227,0.048
0.12272,0.048
0.12274,0.048
0.12276,0.048
0.12278,0.04
0.1228,0.04
0.12282,0.048
0.12284,0.048
0.12286,0.048
0.12288,0.056
0.1229,0.04
0.12292,0.048
0.12294,0.048
0.12296,0.032
0.12298,0.04
0.123,0.048
0.123019988,0.048
0.12304,0.048
0.12306,0.048
0.12308,0.048
0.1231,0.04
0.12312,0.048
0.12314,0.048
0.12316,0.048
0.12318,0.048
0.1232,0.032
0.12322,0.056
0.12324,0.048
0.12326,0.032
0.12328,0.048
0.123299988,0.048
0.12332,0.04
0.12334,0.048
0.12336,0.04
0.12338,0.048
0.1234,0.048
0.12342,0.048
0.12344,0.04
0.12346,0.04
0.12348,0.048
0.1235,0.048
0.12352,0.048
0.12354,0.04
0.12356,0.04
0.12358,0.048
0.1236,0.04
0.12362,0.048
0.123639988,0.056
0.12366,0.048
0.12368,0.048
0.1237,0.056
0.12372,0.032
0.12374,0.032
0.12376,0.048
0.12378,0.04
0.1238,0.048
0.12382,0.048
0.12384,0.048
0.12386,0.048
0.12388,0.048
0.1239,0.04
0.123919988,0.048
0.12394,0.04
0.12396,0.048
0.123979988,0.048
0.124,0.048
0.12402,0.048
0.12404,0.04
0.12406,0.048
0.12408,0.032
0.1241,0.04
0.12412,0.048
0.12414,0.032
0.12416,0.048
0.12418,0.048
0.1242,0.048
0.12422,0.048
0.12424,0.048
0.124259988,0.048
0.12428,0.048
0.1243,0.048
0.12432,0.048
0.12434,0.048
0.12436,0.048
0.12438,0.048
0.1244,0.048
0.12442,0.048
0.12444,0.056
0.12446,0.048
0.12448,0.048
0.1245,0.048
0.12452,0.048
0.124539988,0.048
0.12456,0.048
0.12458,0.048
0.124599988,0.048
0.12462,0.048
0.12464,0.048
0.12466,0.048
0.12468,0.048
0.1247,0.048
0.12472,0.04
0.12474,0.056
0.12476,0.04
0.12478,0.048
0.1248,0.056
0.12482,0.048
0.12484,0.056
0.12486,0.056
0.124879988,0.048
0.1249,0.056
0.12492,0.048
0.12494,0.048
0.12496,0.048
0.12498,0.048
0.125,0.048
0.12502,0.04
0.125039992,0.048
0.125059992,0.048
0.125079992,0.048
0.1251,0.056
0.12512,0.048
0.12514,0.056
0.125159992,0.056
0.125179992,0.048
0.1252,0.048
0.12522,0.056
0.12524,0.024
0.125259992,0.048
0.125279992,0.048
0.125299992,0.048
0.12532,0.048
0.12534,0.04
0.12536,0.048
0.125379992,0.048
0.125399992,0.056
0.125420008,0.056
0.12544,0.048
0.12546,0.048
0.12548,0.048
0.125499992,0.032
0.125519992,0.048
0.12554,0.056
0.12556,0.056
0.12558,0.048
0.125599992,0.056
0.125619992,0.056
0.125639992,0.048
0.12566,0.048
0.12568,0.056
0.1257,0.048
0.125719992,0.048
0.125739992,0.048
0.125760008,0.048
0.12578,0.056
0.1258,0.056
0.125819992,0.056
0.125839992,0.056
0.125859992,0.048
0.12588,0.048
0.1259,0.048
0.12592,0.032
0.125939992,0.048
0.125959992,0.048
0.125979992,0.048
0.126,0.048
0.12602,0.04
0.12604,0.056
0.126059992,0.056
0.126079992,0.056
0.1261,0.056
0.12612,0.048
0.12614,0.056
0.126159992,0.048
0.126179992,0.056
0.126199992,0.056
0.12622,0.048
0.12624,0.056
0.12626,0.048
0.126279992,0.032
0.126299992,0.056
0.126319992,0.056
0.12634,0.056
0.12636,0.064
0.12638,0.048
0.126399992,0.056
0.126419992,0.064
0.12644,0.048
0.12646,0.056
0.12648,0.056
0.126499992,0.056
0.126519992,0.056
0.126539992,0.048
0.12656,0.048
0.12658,0.056
0.1266,0.056
0.126619992,0.048
0.126639992,0.056
0.126659992,0.056
0.12668,0.056
0.1267,0.056
0.12672,0.056
0.126739992,0.048
0.126759992,0.056
0.12678,0.048
