Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/12/2022 11:53:16
Elapsed Time,00:00:59:999
Samples,20475

--Statistics--
Minimum [W],-2.5607E-07
Maximum [W],2.6967E-06
Mean [W],6.337E-07
Standard Deviation [W],8.2365E-07
Ratio,---

--Graph Data--
Time (ms),Power (W)
2417.225,1.1414E-08
2420.225,7.5277E-08
2423.225,2.4989E-08
2425.225,-9.2645E-10
2428.225,4.0099E-09
2430.225,-3.4863E-08
2433.225,-1.3267E-08
2436.225,1.0814E-06
2438.225,1.1431E-06
2441.225,1.9989E-06
2444.225,1.0921E-06
2447.225,8.9161E-08
2449.225,9.6565E-08
2452.225,3.1159E-08
2454.225,1.4497E-06
2457.225,1.1508E-06
2460.225,2.134E-06
2462.225,-8.3308E-09
2465.225,8.3292E-09
2468.225,5.6458E-08
2471.225,3.0764E-10
2473.225,1.363E-06
2477.225,2.1791E-06
2480.225,1.4562E-06
2482.225,-2.7774E-09
2485.225,4.3184E-09
2488.225,-4.9981E-08
2490.225,2.2212E-08
2493.225,1.0212E-07
2496.225,3.0234E-08
2501.543,6.1616E-10
2508.543,-5.8626E-09
2516.543,1.1724E-07
2519.543,1.5734E-08
2522.543,1.3265E-08
2525.543,1.3572E-06
2528.543,1.6663E-06
2530.543,1.3396E-06
2533.543,1.0286E-06
2536.543,2.8691E-08
2538.543,-2.4689E-09
2541.543,1.7893E-08
2544.543,2.1303E-06
2546.543,1.5858E-06
2549.543,1.4183E-06
2552.543,2.1588E-09
2554.543,9.2554E-08
2557.543,2.1588E-09
2560.543,1.7893E-08
2562.543,-1.7278E-08
2565.543,-9.2564E-09
2568.543,8.3916E-08
2570.543,-8.825E-13
2573.543,2.8383E-08
2576.543,5.1521E-08
2578.543,1.0258E-06
2581.543,1.2751E-06
2584.543,1.3245E-06
2587.543,-1.9746E-08
2590.543,7.0958E-08
2593.543,2.5298E-08
2596.543,1.8641E-06
2598.543,1.1708E-06
2601.543,2.1368E-06
2604.543,1.0807E-06
2607.543,1.1384E-07
2609.543,-6.4797E-09
2612.543,8.0207E-09
2615.543,1.5975E-06
2617.543,2.5428E-06
2620.543,1.3905E-06
2623.543,-9.5649E-09
2626.543,1.9127E-08
2629.743,-1.4501E-08
2637.743,1.9436E-08
2639.743,-5.5541E-09
2642.743,-2.1906E-08
2645.743,-2.715E-08
2647.743,1.0829E-07
2650.743,2.1673E-06
2653.743,1.0018E-06
2656.743,1.6064E-06
2659.743,-4.32E-09
2661.743,-3.3944E-09
2664.743,5.5525E-09
2667.743,1.4729E-06
2670.743,1.5444E-06
2672.743,1.1344E-06
2675.743,1.0453E-06
2678.743,1.0274E-07
2680.743,-5.7385E-08
2683.743,7.0958E-08
2686.743,2.2084E-06
2688.743,1.3781E-06
2691.743,1.7592E-06
2694.743,-3.703E-09
2696.743,-6.7882E-09
2699.743,1.2332E-09
2702.743,9.2468E-10
2704.743,4.9355E-09
2707.743,2.0053E-08
2710.743,1.2332E-09
2712.743,1.3574E-08
2715.743,9.749E-08
2718.743,-8.6393E-09
2720.743,8.0986E-07
2724.743,2.0205E-06
2726.743,1.0042E-06
2729.743,1.2031E-08
2732.743,3.8872E-08
2735.743,5.5525E-09
2738.743,2.4989E-08
2740.743,1.1662E-06
2743.743,1.6561E-06
2746.743,1.0669E-06
2748.743,1.5425E-08
2754.368,1.6968E-08
2762.368,1.9514E-06
2765.368,4.6956E-07
2768.368,-2.2214E-08
2770.368,4.2574E-08
2773.368,-4.0725E-08
2776.368,1.0797E-08
2779.368,7.6203E-08
2781.368,1.4808E-08
2784.368,4.6269E-09
2786.368,1.9436E-08
2789.368,-3.703E-09
2792.368,9.9034E-07
2794.368,1.2458E-06
2797.368,2.1627E-06
2800.368,1.0088E-06
2802.368,1.9127E-08
2805.368,1.6968E-08
2808.368,-2.7459E-08
2810.368,2.2466E-06
2813.368,1.4837E-06
2816.368,1.4084E-06
2818.368,-1.265E-08
2821.368,6.9107E-08
2824.368,2.8691E-08
2826.368,9.5639E-08
2829.368,2.5369E-06
2832.368,1.3717E-06
2835.368,1.8881E-06
2838.368,-2.7774E-09
2841.368,7.4969E-08
2844.368,8.0214E-08
2847.368,7.4043E-08
2850.368,9.5631E-09
2852.368,3.0234E-08
2855.368,2.9E-08
2858.368,-1.0799E-08
2860.368,1.5425E-08
2863.368,1.0061E-06
2866.368,1.3279E-06
2869.368,1.1742E-06
2872.368,5.5525E-09
2875.368,1.8502E-09
2882.639,8.5767E-08
2894.639,-1.5427E-08
2898.639,1.1106E-08
2901.639,1.3559E-06
2904.639,2.412E-06
2907.639,1.5102E-06
2909.639,1.8819E-08
2912.639,2.7758E-09
2915.639,-1.8512E-08
2917.639,3.0542E-08
