Optical Power Monitor 3.1.3778.562

Power Meter,PM100USB
Power Meter SN,P2001190
Sensor,S120C
Sensor SN,220803517
Sensor Type,Photodiode
Wavelength,635 nm
Range,Auto,range changed during the measurement.

Start of Measurement,8/12/2022 12:17:30
Elapsed Time,00:00:59:999
Samples,20077

--Statistics--
Minimum [W],-2.4836E-07
Maximum [W],2.8001E-06
Mean [W],7.0902E-07
Standard Deviation [W],9.1725E-07
Ratio,---

--Graph Data--
Time (ms),Power (W)
2076.417,1.4337E-06
2079.417,1.6953E-06
2081.417,2.6307E-06
2084.417,-8.3308E-09
2087.417,8.8852E-08
2090.417,1.8819E-08
2093.417,1.6185E-06
2096.417,1.6401E-06
2102.745,2.6005E-06
2107.745,2.1904E-08
2110.745,3.9181E-08
2112.745,2.9E-08
2115.745,1.5417E-09
2118.745,1.3882E-08
2121.745,-2.4065E-08
2124.745,-7.4052E-09
2127.745,1.4975E-06
2130.745,2.4885E-06
2132.745,1.4105E-06
2135.745,1.0786E-06
2138.745,1.018E-08
2141.745,2.5915E-08
2144.745,1.6506E-06
2147.745,1.6435E-06
2150.745,2.5996E-06
2153.745,3.0764E-10
2156.745,-1.265E-08
2158.745,2.0361E-08
2161.745,1.3914E-06
2164.745,1.8992E-06
2167.745,1.3954E-06
2169.745,1.0036E-06
2172.745,1.3574E-08
2175.745,-2.2214E-08
2177.745,2.0361E-08
2180.745,-1.3884E-08
2183.745,1.3882E-08
2186.745,-8.3308E-09
2188.745,1.0489E-08
2191.745,1.2957E-08
2194.745,1.7276E-08
2197.745,1.815E-06
2200.745,1.6191E-06
2202.745,2.4971E-06
2205.745,2.2212E-08
2208.745,3.7014E-09
2211.745,1.9127E-08
2214.745,1.8045E-06
2217.745,1.401E-06
2220.745,1.8369E-06
2222.745,1.0797E-08
2226.664,-2.4991E-08
2231.664,1.6503E-06
2234.664,1.5167E-06
2237.664,2.4098E-06
2239.664,8.2065E-08
2243.664,3.2393E-08
2245.664,8.9461E-09
2248.664,2.067E-08
2251.664,3.6713E-08
2254.664,-2.2523E-08
2256.664,2.9925E-08
2259.664,-1.1107E-08
2262.664,1.1414E-08
2264.664,1.5802E-06
2267.664,2.5067E-06
2270.664,1.3316E-06
2273.664,2.5606E-08
2276.664,8.3292E-09
2278.664,-3.2087E-08
2281.664,1.7524E-06
2284.664,2.5329E-06
2287.664,1.4349E-06
2290.664,1.1723E-08
2293.664,3.733E-08
2295.664,-9.8734E-09
2298.664,1.7015E-06
2301.664,2.4317E-06
2304.664,1.4028E-06
2307.664,-1.9746E-08
2309.664,2.3755E-08
2312.664,-5.2456E-09
2315.664,-3.6097E-08
2317.664,6.4781E-09
2323.664,6.3862E-08
2325.664,-5.8626E-09
2328.664,7.0951E-09
2331.664,1.1076E-07
2334.664,1.3365E-06
2336.664,1.6484E-06
2339.664,2.0239E-06
2342.664,3.3929E-09
2345.664,1.0243E-07
2348.231,1.9744E-08
2351.231,1.8039E-06
2356.231,2.0387E-06
2359.231,-8.7003E-08
2362.231,-1.2958E-08
2364.231,-2.7774E-09
2367.231,1.5022E-06
2370.231,2.5579E-06
2373.231,1.5151E-06
2376.231,-4.9371E-09
2379.231,2.4673E-09
2382.231,1.8202E-08
2385.231,2.1588E-09
2388.231,4.1649E-08
2391.231,6.4781E-09
2393.231,1.2648E-08
2396.231,1.1106E-08
2399.231,3.0843E-09
2401.231,1.2899E-06
2404.231,2.366E-06
2407.231,1.4497E-06
2409.231,1.4719E-06
2412.231,1.0644E-07
2415.231,9.2546E-09
2418.231,-2.7774E-09
2421.231,1.8224E-06
2424.231,1.4105E-06
2426.231,1.7089E-06
2429.231,1.851E-08
2432.231,8.515E-08
2435.231,1.9744E-08
2438.231,1.5981E-06
2440.231,2.5638E-06
2443.231,1.4448E-06
2446.231,8.299E-08
2448.231,2.7457E-08
2451.231,3.1159E-08
2454.231,9.2863E-08
2457.231,-1.049E-08
2460.231,1.6659E-08
2462.231,2.3446E-08
2465.231,2.8074E-08
2468.231,2.067E-08
2471.231,2.5342E-06
2473.515,1.4016E-06
2478.515,2.2155E-06
2481.515,5.861E-09
2483.515,1.2332E-09
2486.515,-2.2523E-08
2489.515,2.142E-06
2492.515,2.0664E-06
2494.515,1.3504E-06
2497.515,-6.8183E-08
2500.515,6.1086E-08
2503.515,-5.0289E-08
2506.515,1.4584E-06
2509.515,2.6094E-06
2511.515,1.4204E-06
2514.515,2.0361E-08
2518.515,-7.0967E-09
2521.515,1.3574E-08
2524.515,8.3299E-08
2527.515,-1.3267E-08
2529.515,9.5631E-09
2532.515,1.0243E-07
2535.515,-5.5541E-09
2538.515,1.3988E-06
2541.515,1.6793E-06
2544.515,1.3834E-06
2547.515,1.1106E-08
2550.515,3.2085E-08
2553.515,2.8383E-08
2556.515,1.6021E-06
2558.515,1.7147E-06
2561.515,2.0233E-06
2564.515,1.1414E-08
2567.515,1.1199E-07
2570.515,2.9925E-08
2575.515,1.7727E-06
2578.515,2.229E-06
2581.515,-9.2645E-10
2584.515,3.0843E-09
2587.515,1.234E-08
2590.515,4.2574E-08
2593.515,1.0983E-07
2596.515,1.3265E-08
2598.956,-2.7774E-09
2603.956,1.2031E-08
2608.956,1.6549E-06
2611.956,1.3445E-06
2613.956,1.6944E-06
2616.956,8.3299E-08
2619.956,-8.9478E-09
2622.956,2.067E-08
2625.956,2.5835E-06
2628.956,1.5244E-06
2631.956,2.5903E-06
2633.956,1.9127E-08
2636.956,-6.1711E-09
2639.956,1.8819E-08
2642.956,1.7484E-06
2644.956,2.5413E-06
2648.956,1.5219E-06
2650.956,1.3019E-07
2653.956,2.9E-08
2656.956,2.5915E-08
2659.956,2.7149E-08
2661.956,-6.6332E-08
2664.956,2.5915E-08
2667.956,1.851E-08
2670.956,8.9461E-09
2673.956,-9.2564E-09
2675.956,1.347E-06
2678.956,1.9196E-06
2681.956,1.7076E-06
2684.956,-2.7774E-09
2687.956,1.1076E-07
2689.956,-2.1597E-08
2692.956,1.7163E-06
2695.956,1.4562E-06
2698.956,1.8742E-06
2700.956,1.2427E-06
2703.956,1.1106E-08
2706.956,-1.049E-08
2709.956,3.4245E-08
2711.956,2.6082E-06
2714.956,1.4747E-06
2717.956,2.1248E-06
2720.956,-3.0859E-09
2724.074,3.0764E-10
2729.074,2.2829E-08
2732.074,2.0053E-08
2734.074,2.8383E-08
2737.074,-1.882E-08
2740.074,-2.6842E-08
2743.074,-1.6044E-08
2746.074,1.5457E-06
2748.074,1.4679E-06
2751.074,2.1883E-06
2754.074,2.1588E-09
2757.074,-9.2645E-10
2760.074,-4.8129E-08
2763.074,1.4065E-06
2766.074,1.6543E-06
2769.074,2.603E-06
2772.074,5.0596E-08
2775.074,1.2001E-07
2778.074,-3.8874E-08
2780.074,1.4547E-06
2783.074,2.1843E-06
2786.074,1.4204E-06
2789.074,3.7947E-08
2792.074,1.2371E-07
2795.074,7.4969E-08
2798.074,-2.8693E-08
2801.074,-4.9371E-09
2804.074,2.3755E-08
2807.074,1.2332E-09
2810.074,8.299E-08
2812.074,1.8819E-08
2815.074,2.2951E-06
2818.074,1.3424E-06
2821.074,2.2512E-06
2824.074,1.5425E-08
2830.074,1.6659E-08
2832.074,1.7329E-06
2835.074,2.5086E-06
2838.074,1.5633E-06
2841.074,-4.0115E-09
2843.074,1.7585E-08
2846.074,3.3929E-09
2849.385,1.7351E-06
2854.385,1.579E-06
2857.385,4.6269E-09
2860.385,5.861E-09
2862.385,-1.049E-08
2865.385,8.0207E-09
2868.385,8.6376E-09
2871.385,1.3265E-08
2874.385,-1.852E-09
2876.385,1.4808E-08
2879.385,5.1213E-08
2882.385,1.9325E-06
2885.385,1.3951E-06
2887.385,1.8286E-06
2890.385,1.4078E-06
2893.385,1.6351E-08
2896.385,-4.32E-09
2899.385,1.8502E-09
2901.385,1.687E-06
2904.385,1.7823E-06
2907.385,1.5605E-06
2910.385,1.1446E-07
2913.385,1.8502E-09
2916.385,1.3882E-08
2918.385,2.3814E-06
2921.385,1.4195E-06
2924.385,1.7801E-06
2927.385,7.466E-08
2930.385,3.1159E-08
2933.385,8.8544E-08
2935.385,-1.481E-08
2938.385,1.6351E-08
2941.385,-2.7774E-09
2944.385,5.5525E-09
2947.385,-5.8626E-09
2950.385,-2.4689E-09
2952.385,2.4459E-06
